word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
অভিষেক,21,182,0.44606,0.0,1.22303
তলে,249,88,0.44597,0.0,1.22299
বটে,2320,887,0.44579,0.0,1.22289
কালা,186,143,0.46594,0.0101,1.22287
গুল,238,44,0.44567,0.0,1.22284
প্রতিপক্ষ,50,413,0.44565,0.0,1.22282
আসন,366,1180,0.46553,0.0101,1.22266
বিচ,594,833,0.48606,0.02041,1.22262
ধরি,216,77,0.44484,0.0,1.22242
উৎপল,102,97,0.44455,0.0,1.22228
কাতারে,36,97,0.44454,0.0,1.22227
কুম,184,290,0.44451,0.0,1.22225
ভৈর,49,198,0.44448,0.0,1.22224
কণা,145,75,0.44444,0.0,1.22222
শিমুল,44,74,0.46464,0.0101,1.22222
ওপ,76,181,0.44441,0.0,1.22221
সুবীর,195,52,0.4444,0.0,1.2222
বহাল,77,140,0.46458,0.0101,1.22219
একসময়,477,1090,0.44433,0.0,1.22216
সুপ,41,467,0.44375,0.0,1.22188
দফায়,22,187,0.44373,0.0,1.22187
গৌর,583,147,0.44364,0.0,1.22182
ঝর্ণা,46,50,0.44359,0.0,1.2218
উন্নত,99,410,0.46319,0.0101,1.2215
চিত্র,168,370,0.44301,0.0,1.2215
ঝিলিক,185,429,0.44297,0.0,1.22149
এমনকি,362,994,0.44295,0.0,1.22147
মিলা,24,108,0.44287,0.0,1.22144
অন্ত,270,74,0.44271,0.0,1.22136
এজন্যে,212,47,0.44237,0.0,1.22118
মার্ক,38,124,0.44232,0.0,1.22116
দুইজন,226,229,0.44221,0.0,1.2211
কার্ল,22,78,0.4417,0.0,1.22085
বিপুল,321,476,0.44169,0.0,1.22085
পার্,243,688,0.50335,0.03093,1.22075
লামা,34,140,0.44141,0.0,1.2207
বয়সী,52,780,0.4822,0.02041,1.22069
বিনয়,817,107,0.44136,0.0,1.22068
পীতাম্বর,87,92,0.44089,0.0,1.22044
বিশ্ব,274,1113,0.46084,0.0101,1.22032
ক্যাম্প,61,310,0.44057,0.0,1.22029
স্মরণে,63,69,0.44002,0.0,1.22001
রূপক,55,88,0.46017,0.0101,1.21998
বিদেশি,133,672,0.43974,0.0,1.21987
রবির,98,84,0.43945,0.0,1.21973
বুঝি,4276,916,0.43901,0.0,1.21951
জাঁহাপনা,167,97,0.43898,0.0,1.21949
কিং,45,139,0.43879,0.0,1.21939
চেয়ারম্যান,29,990,0.43871,0.0,1.21935
সিন,42,67,0.45878,0.0101,1.21929
ব্যাপারী,29,162,0.43855,0.0,1.21927
সীমা,299,350,0.43852,0.0,1.21926
গফুর,22,40,0.43844,0.0,1.21922
আশুতোষ,37,85,0.43822,0.0,1.21911
অবশেষ,474,416,0.43798,0.0,1.21899
কার্ড,89,853,0.49974,0.03093,1.21894
লিড,44,145,0.43784,0.0,1.21892
চূড়ান্ত,76,664,0.43739,0.0,1.21869
মহারাজ,695,379,0.45749,0.0101,1.21864
সিনেমায়,104,220,0.45736,0.0101,1.21858
ভারতীয়,354,737,0.43712,0.0,1.21856
স্থানে,347,713,0.43713,0.0,1.21856
কারণে,1088,4841,0.45726,0.0101,1.21853
নবাগত,36,21,0.43687,0.0,1.21844
গণেশের,69,31,0.43683,0.0,1.21841
পথিক,147,88,0.43674,0.0,1.21837
মশা,1164,441,0.47756,0.02041,1.21837
শচীন,58,20,0.43658,0.0,1.21829
ম্যাজিশিয়ান,25,82,0.43641,0.0,1.21821
ভোলা,483,312,0.43637,0.0,1.21818
ইয়াকুব,193,64,0.4565,0.0101,1.21815
কুসুম,66,118,0.43607,0.0,1.21803
পারুল,108,1417,0.43587,0.0,1.21793
কিরণ,38,57,0.43562,0.0,1.21781
সর্বদা,362,104,0.4356,0.0,1.2178
সেবক,123,36,0.43558,0.0,1.21779
পুরাতন,347,62,0.43546,0.0,1.21773
কৃষ্ণা,756,101,0.43541,0.0,1.21771
মার্কস,26,58,0.43542,0.0,1.21771
তৈরী,323,79,0.43529,0.0,1.21765
পাপিয়া,26,214,0.43508,0.0,1.21754
সানা,57,46,0.435,0.0,1.2175
চক্রবর্তীর,164,45,0.43458,0.0,1.21729
ফটিক,281,23,0.43444,0.0,1.21722
মীর,110,577,0.45458,0.0101,1.21719
বিশাল,452,1940,0.43432,0.0,1.21716
আসন্ন,141,180,0.43409,0.0,1.21705
জাপানে,25,38,0.43405,0.0,1.21703
রেকর্ড,174,827,0.454,0.0101,1.2169
অবরোধ,63,245,0.43353,0.0,1.21676
আউট,99,362,0.4334,0.0,1.2167
রয়েছেন,167,550,0.43321,0.0,1.21661
বাড়িত,23,21,0.43308,0.0,1.21654
ফ্যামি,58,226,0.4531,0.0101,1.21645
দাবি,590,2772,0.47362,0.02041,1.2164
হার,649,1245,0.43258,0.0,1.21629
মিট,64,89,0.43219,0.0,1.2161
আহমদ,188,540,0.51536,0.04167,1.21602
রাজেন্দ্র,28,51,0.43189,0.0,1.21595
ললিতা,147,48,0.43191,0.0,1.21595
বিমান,74,601,0.47245,0.02041,1.21582
উইলিয়াম,134,52,0.43149,0.0,1.21575
খণ্ডিত,27,34,0.43136,0.0,1.21568
নুরুল,29,166,0.43133,0.0,1.21567
বাতিল,75,683,0.45147,0.0101,1.21564
মুখ্য,85,123,0.43107,0.0,1.21554
সিরাজ,141,63,0.43097,0.0,1.21548
রাজকুম,48,48,0.43094,0.0,1.21547
নম্বরে,22,180,0.43088,0.0,1.21544
যেই,469,659,0.43072,0.0,1.21536
লা,77,153,0.43031,0.0,1.21515
নারায়ণ,381,341,0.4302,0.0,1.2151
অপারেশন,65,324,0.45029,0.0101,1.21504
জোটে,124,77,0.43007,0.0,1.21504
লালন,1475,259,0.4502,0.0101,1.215
জোনাকি,62,103,0.42976,0.0,1.21488
নোটিশ,84,247,0.42971,0.0,1.21486
ট্রা,22,167,0.42953,0.0,1.21476
শরিক,50,72,0.42945,0.0,1.21472
সঞ্চালন,31,34,0.42935,0.0,1.21468
অস্থায়ী,20,158,0.42924,0.0,1.21462
অনীক,60,88,0.44937,0.0101,1.21458
বৈদ্যুতিক,86,168,0.42897,0.0,1.21448
ব্যবহার,109,294,0.42893,0.0,1.21447
মকবুল,100,47,0.42895,0.0,1.21447
সাঁ,355,98,0.42894,0.0,1.21447
চক্ষু,801,68,0.44863,0.0101,1.21421
সিনেমা,255,953,0.46893,0.02041,1.21406
ফেরা,89,125,0.42792,0.0,1.21396
রায়,2098,1251,0.42788,0.0,1.21394
ডিপো,26,37,0.42786,0.0,1.21393
ফ্রান্স,102,448,0.44806,0.0101,1.21393
দেবীর,344,233,0.44799,0.0101,1.2139
নবীন,578,236,0.4278,0.0,1.2139
দশা,182,158,0.42767,0.0,1.21384
কর্মকর্তা,22,2509,0.44786,0.0101,1.21383
রোল,77,144,0.42762,0.0,1.21381
রাজকীয়,68,119,0.42749,0.0,1.21375
রিজার্ভ,43,84,0.4274,0.0,1.2137
অণু,62,248,0.44748,0.0101,1.21364
অধ্যাপক,212,998,0.4271,0.0,1.21355
সরাসরি,156,1453,0.42695,0.0,1.21348
প্রজ্ঞা,55,109,0.42664,0.0,1.21332
বাহা,126,90,0.42663,0.0,1.21331
অংশ,585,3143,0.4467,0.0101,1.21325
ঘোষিত,35,119,0.42645,0.0,1.21322
সীমান্ত,97,715,0.46725,0.02041,1.21322
বাবাজি,104,34,0.4264,0.0,1.2132
কাহা,328,33,0.42607,0.0,1.21303
পল্লীর,139,29,0.42591,0.0,1.21296
শুটিং,32,237,0.42572,0.0,1.21286
নির্ধারিত,35,505,0.42563,0.0,1.21282
আন্তর্জাতিক,52,1297,0.44549,0.0101,1.21264
বাছা,207,178,0.42519,0.0,1.21259
বীণ,44,228,0.42512,0.0,1.21256
বসু,655,227,0.50834,0.04167,1.21251
জুয়েল,25,93,0.42494,0.0,1.21247
প্রাথমিক,61,879,0.42493,0.0,1.21246
আগাগোড়া,209,21,0.4248,0.0,1.2124
কোর্স,21,159,0.42431,0.0,1.21216
বিভাগ,163,1782,0.44444,0.0101,1.21212
পদক্ষেপ,136,651,0.44418,0.0101,1.21199
বয়ান,48,116,0.42381,0.0,1.2119
নিজস্ব,284,611,0.42368,0.0,1.21184
প্রবীর,87,24,0.42357,0.0,1.21178
ইতিমধ্যে,658,638,0.42338,0.0,1.21169
নাগ,117,54,0.44354,0.0101,1.21167
মানি,177,206,0.42318,0.0,1.21159
কীভাবে,216,2580,0.42306,0.0,1.21153
শিষ্য,128,218,0.42302,0.0,1.21151
রসুল,107,21,0.42294,0.0,1.21147
বোধহয়,2003,1702,0.4431,0.0101,1.21145
স্থায়ী,150,467,0.42271,0.0,1.21136
প্রেরণ,50,36,0.42262,0.0,1.21131
আদিত্য,432,244,0.42259,0.0,1.2113
খবরে,56,155,0.42249,0.0,1.21124
মেলা,329,411,0.44235,0.0101,1.21107
সাধুর,93,52,0.42214,0.0,1.21107
শের,30,304,0.44224,0.0101,1.21102
এডওয়ার্ড,35,75,0.42143,0.0,1.21071
চেষ্টায়,289,168,0.44158,0.0101,1.21069
পরেশ,164,162,0.42128,0.0,1.21064
শাখা,101,444,0.42124,0.0,1.21062
চাইলে,212,1130,0.42091,0.0,1.21046
যাইতে,480,94,0.46173,0.02041,1.21046
জয়া,108,41,0.42083,0.0,1.21042
কাজল,200,159,0.44101,0.0101,1.2104
যুক্ত,165,1015,0.44071,0.0101,1.21025
অনুরূপ,202,35,0.42048,0.0,1.21024
আরেক,597,2483,0.42037,0.0,1.21019
সৌদামিনী,146,57,0.42008,0.0,1.21004
সান্যাল,358,149,0.44022,0.0101,1.21001
ছাড়ি,75,25,0.41982,0.0,1.20991
কীর্তি,171,105,0.41926,0.0,1.20963
বিলক,134,24,0.41923,0.0,1.20962
সেনা,40,427,0.45987,0.02041,1.20953
বৃহস্পতি,20,24,0.41894,0.0,1.20947
মসলা,64,47,0.41884,0.0,1.20942
উদ্ধ,418,1676,0.43888,0.0101,1.20934
উন্মোচন,28,105,0.41854,0.0,1.20927
যেটা,500,1044,0.45931,0.02041,1.20925
ক্ষণে,148,71,0.43856,0.0101,1.20918
পর্যাপ্ত,30,220,0.41806,0.0,1.20903
ঘনাদা,777,68,0.45885,0.02041,1.20902
অনিয়ম,25,136,0.41799,0.0,1.20899
হারিয়,72,157,0.43816,0.0101,1.20898
উদয়,256,101,0.41755,0.0,1.20878
মিস,431,619,0.41753,0.0,1.20877
শিখর,38,34,0.41744,0.0,1.20872
একাধিক,107,610,0.41728,0.0,1.20864
খাঁড়া,23,34,0.41729,0.0,1.20864
শাহরিয়,28,125,0.41726,0.0,1.20863
সান,39,177,0.43737,0.0101,1.20858
গোল,898,2421,0.43733,0.0101,1.20857
চুক্তি,62,1330,0.41698,0.0,1.20849
বাবু,1719,793,0.437,0.0101,1.2084
হরিচরণ,38,73,0.4166,0.0,1.2083
রিচার্ড,26,59,0.41656,0.0,1.20828
কেন্দ্রীয়,101,732,0.41639,0.0,1.20819
তাড়ায়,27,26,0.41603,0.0,1.20801
বাহন,126,40,0.41599,0.0,1.20799
খাঁর,101,355,0.41588,0.0,1.20794
ভৌমিক,212,32,0.41542,0.0,1.20771
ওন,42,532,0.41535,0.0,1.20767
একেক,91,301,0.41532,0.0,1.20766
কেন্দ্রে,21,308,0.4153,0.0,1.20765
বুঝা,90,45,0.41526,0.0,1.20763
ধারণ,299,393,0.41506,0.0,1.20753
খেলোয়াড়,100,706,0.47685,0.03093,1.2075
কাদের,149,361,0.41494,0.0,1.20747
সারদা,111,30,0.4149,0.0,1.20745
পেশ,154,307,0.41477,0.0,1.20739
খুলি,133,90,0.4147,0.0,1.20735
বিফল,82,33,0.41469,0.0,1.20734
স্পেনের,68,162,0.41466,0.0,1.20733
সচিব,32,408,0.41461,0.0,1.20731
মেহের,46,240,0.43478,0.0101,1.20729
সৌরভ,41,57,0.41447,0.0,1.20723
চাইতে,695,275,0.41419,0.0,1.2071
প্রতাপ,148,190,0.41414,0.0,1.20707
হাজারো,50,142,0.41405,0.0,1.20702
সুধীর,176,38,0.41394,0.0,1.20697
সুব্রত,1438,68,0.41357,0.0,1.20678
পোর্ট,34,38,0.41342,0.0,1.20671
মঞ্জুর,53,128,0.41342,0.0,1.20671
শশী,102,85,0.41331,0.0,1.20666
সমবায়,23,55,0.41302,0.0,1.20651
বুলবুল,398,409,0.41294,0.0,1.20647
মানস,75,48,0.43307,0.0101,1.20643
শ্রমিক,188,628,0.47437,0.03093,1.20626
ফরিদ,119,102,0.43266,0.0101,1.20623
মেমসাহেব,680,114,0.41242,0.0,1.20621
রাঘব,97,541,0.41239,0.0,1.2062
সম্মুখে,871,27,0.41204,0.0,1.20602
উপসর্গ,30,235,0.41195,0.0,1.20597
অনু,21,1100,0.41191,0.0,1.20596
উন্নীত,60,91,0.41164,0.0,1.20582
প্রধান,559,2608,0.43183,0.0101,1.20581
বোল,119,134,0.41158,0.0,1.20579
শাহ্,40,24,0.41152,0.0,1.20576
মুক্তা,51,30,0.41108,0.0,1.20554
জানিয়েছেন,85,1199,0.45183,0.02041,1.20551
হোসেনের,118,291,0.41101,0.0,1.20551
শিশু,534,2588,0.45171,0.02041,1.20545
তদারক,82,30,0.41083,0.0,1.20542
ভালোভাবে,43,293,0.43103,0.0101,1.20542
জ্যোতি,121,70,0.43102,0.0101,1.20541
ম্যাজিক,283,297,0.41081,0.0,1.20541
গড়া,224,202,0.41067,0.0,1.20534
নজরুল,287,332,0.43072,0.0101,1.20526
কাস,34,68,0.43061,0.0101,1.2052
পাঁচজন,229,417,0.41028,0.0,1.20514
অরুণা,125,43,0.41021,0.0,1.2051
সমস্যা,414,2993,0.45097,0.02041,1.20508
জার্মানির,42,185,0.41009,0.0,1.20505
অভিনেত্রী,64,380,0.40984,0.0,1.20492
বাসিন্দা,138,973,0.40977,0.0,1.20488
বেবি,138,106,0.40959,0.0,1.2048
কেননা,838,365,0.40952,0.0,1.20476
সৌজন্য,73,84,0.40946,0.0,1.20473
ঈদের,44,889,0.40928,0.0,1.20464
সঙ্গী,429,490,0.42928,0.0101,1.20454
অরুণ,221,298,0.40896,0.0,1.20448
একি,271,42,0.40885,0.0,1.20442
সার্ভ,24,329,0.40884,0.0,1.20442
হেয়,41,51,0.40876,0.0,1.20438
অভিযোগ,216,2413,0.44956,0.02041,1.20437
বাদশ,94,41,0.40865,0.0,1.20433
বিরাট,1169,520,0.42883,0.0101,1.20432
আয়োজনে,27,210,0.40845,0.0,1.20422
নিকটে,240,24,0.40818,0.0,1.20409
নিব,52,87,0.40809,0.0,1.20404
প্রিন্স,25,59,0.40795,0.0,1.20398
ওয়েস্টার্ন,24,28,0.40793,0.0,1.20397
শিশুর,247,658,0.44872,0.02041,1.20395
বণিক,183,82,0.40776,0.0,1.20388
কবরে,48,124,0.40745,0.0,1.20373
মাস্,518,241,0.42764,0.0101,1.20372
অঞ্জন,29,93,0.40724,0.0,1.20362
সুদীপ,88,23,0.40717,0.0,1.20358
জমকালো,53,27,0.40696,0.0,1.20348
গোলক,73,88,0.40692,0.0,1.20346
গুন,160,158,0.42704,0.0101,1.20342
ক্রিকেটের,21,59,0.40676,0.0,1.20338
এলাকায়,118,2315,0.40673,0.0,1.20337
গোয়েন্দা,137,498,0.42688,0.0101,1.20334
চরিত্রে,97,260,0.40652,0.0,1.20326
এইজন্য,68,77,0.40646,0.0,1.20323
ওয়ার্ডে,34,131,0.40602,0.0,1.20301
প্রফেসর,225,993,0.44683,0.02041,1.20301
অপর,541,580,0.40599,0.0,1.20299
মর্টিম,42,43,0.42618,0.0101,1.20299
নাগরিক,144,911,0.40591,0.0,1.20295
কালে,466,150,0.40589,0.0,1.20294
বিদ্যুৎ,293,756,0.44653,0.02041,1.20286
বিধি,111,127,0.4259,0.0101,1.20285
জরুরি,182,1555,0.42579,0.0101,1.20279
মেক্সিকো,37,160,0.42564,0.0101,1.20272
টেস্ট,45,365,0.40539,0.0,1.20269
হিন্দুস্তান,44,42,0.40539,0.0,1.20269
অন্তর,569,271,0.42548,0.0101,1.20264
আগ,1056,2705,0.42548,0.0101,1.20264
জবাবদিহি,24,157,0.40492,0.0,1.20246
ঊর্ধ্বে,134,71,0.42502,0.0101,1.20241
সাময়িকভাবে,33,109,0.40475,0.0,1.20238
আসক্ত,30,87,0.40462,0.0,1.20231
আম্ম,25,38,0.4045,0.0,1.20225
ডোম,139,27,0.4042,0.0,1.2021
জুনিয়র,20,143,0.40413,0.0,1.20206
আব্ব,95,90,0.40385,0.0,1.20192
হাউস,94,330,0.44461,0.02041,1.2019
কায়েস,85,199,0.40376,0.0,1.20188
রিসার্চ,35,215,0.42353,0.0101,1.20166
হইত,640,83,0.48661,0.04167,1.20164
বুলা,134,69,0.40315,0.0,1.20158
জোড়া,594,411,0.42335,0.0101,1.20157
কাশ্মীর,35,66,0.40313,0.0,1.20156
ইয়,110,132,0.40309,0.0,1.20154
পাল্,46,325,0.40287,0.0,1.20143
চরণে,239,21,0.40283,0.0,1.20142
ম্যানেজ,382,424,0.40285,0.0,1.20142
ইংলিশ,20,122,0.40265,0.0,1.20132
জিনি,49,40,0.40259,0.0,1.2013
শেখের,54,104,0.4024,0.0,1.2012
সেন্ট,105,142,0.4024,0.0,1.2012
দুর্গা,758,137,0.42257,0.0101,1.20119
খলিফা,110,42,0.42239,0.0101,1.20109
লোড,31,67,0.40211,0.0,1.20106
খাঁ,790,1300,0.42217,0.0101,1.20099
দুইব,36,57,0.40171,0.0,1.20086
উভয়ে,141,33,0.40151,0.0,1.20076
ঝাঁকা,32,69,0.40153,0.0,1.20076
আহম,39,65,0.42152,0.0101,1.20066
গীত,205,21,0.4013,0.0,1.20065
মিতা,52,714,0.40131,0.0,1.20065
কারখানা,361,212,0.40126,0.0,1.20063
গল্পে,122,283,0.44206,0.02041,1.20062
যোগাযোগ,356,1562,0.42111,0.0101,1.20045
লিলি,142,298,0.40089,0.0,1.20044
এমনভাবে,352,424,0.40081,0.0,1.2004
চৌধুরীর,391,173,0.40072,0.0,1.20036
খোঁড়া,123,107,0.40052,0.0,1.20026
ভাস্কর,296,246,0.42073,0.0101,1.20026
ট্রেনিং,21,185,0.40047,0.0,1.20024
ব্যাপক,63,548,0.40043,0.0,1.20021
বংশী,668,50,0.40036,0.0,1.20018
মিশন,52,215,0.40031,0.0,1.20015
করলুম,505,70,0.42022,0.0101,1.20001
মধু,272,166,0.39994,0.0,1.19997
পাবলিক,42,317,0.42008,0.0101,1.19994
গড়ায়,24,28,0.39981,0.0,1.1999
গার্ড,126,660,0.41988,0.0101,1.19984
মালতী,169,222,0.39963,0.0,1.19982
পাত্তা,151,358,0.39956,0.0,1.19978
পরিপ্রেক্ষি,31,222,0.39938,0.0,1.19969
মরিয়া,185,171,0.39924,0.0,1.19962
অথ,40,30,0.39908,0.0,1.19954
বারি,45,42,0.39889,0.0,1.19945
দীপিকা,67,23,0.39885,0.0,1.19942
ইসমাইল,33,116,0.39869,0.0,1.19935
সেবন,44,64,0.41887,0.0101,1.19933
চৌধুরী,1366,1198,0.46037,0.03093,1.19926
যতীন,167,43,0.39841,0.0,1.1992
প্রয়োজনে,181,384,0.39832,0.0,1.19916
শোর,32,34,0.4184,0.0101,1.1991
কৃত্রিম,157,401,0.41825,0.0101,1.19903
নাজিম,23,39,0.39805,0.0,1.19903
নাসিমা,272,71,0.41812,0.0101,1.19896
পার্টি,267,606,0.4386,0.02041,1.19889
শিবির,72,117,0.39774,0.0,1.19887
আলীর,85,232,0.39769,0.0,1.19884
ক্ষুব্ধ,158,168,0.39761,0.0,1.1988
নরেশ,93,36,0.39753,0.0,1.19877
সেত,93,27,0.39712,0.0,1.19856
দাস,612,560,0.4173,0.0101,1.19855
প্রিয়নাথ,116,218,0.39703,0.0,1.19852
জার্মানি,63,210,0.43779,0.02041,1.19848
বিমল,138,31,0.39689,0.0,1.19845
গাঙ্,171,126,0.41689,0.0101,1.19835
কেশ,140,87,0.39658,0.0,1.19829
ছি,514,119,0.4374,0.02041,1.19829
পর্বে,37,229,0.39658,0.0,1.19829
প্রতিহত,29,126,0.39646,0.0,1.19823
শেখ,512,1037,0.45831,0.03093,1.19823
লিপির,21,21,0.39616,0.0,1.19808
গণি,44,21,0.39603,0.0,1.19802
অনুপম,37,148,0.396,0.0,1.198
মহাবীর,119,37,0.39567,0.0,1.19784
বাহিরে,603,26,0.39546,0.0,1.19773
গ্যাস,96,568,0.43623,0.02041,1.19771
বিশুদ্ধ,149,107,0.39526,0.0,1.19763
খেলবে,27,147,0.3952,0.0,1.1976
অবস্থান,74,1463,0.4359,0.02041,1.19754
ভিল,45,52,0.39489,0.0,1.19744
সত্যজিৎ,211,50,0.41471,0.0101,1.19725
উল্টো,151,497,0.39426,0.0,1.19713
কঠোর,171,601,0.39426,0.0,1.19713
ঠাঁ,199,63,0.39423,0.0,1.19712
অভিলাষ,61,95,0.39415,0.0,1.19707
যেকোনো,174,888,0.41405,0.0101,1.19692
ট্রাফিক,21,227,0.39374,0.0,1.19687
দ্রুত,743,2646,0.41365,0.0101,1.19672
জ্যেষ্ঠ,51,363,0.39331,0.0,1.19665
রঘু,160,162,0.39324,0.0,1.19662
নিম্ন,43,112,0.39321,0.0,1.19661
সহসা,1048,65,0.41342,0.0101,1.19661
পাইব,48,25,0.39313,0.0,1.19656
মন্ত্রীর,36,96,0.3931,0.0,1.19655
হের,99,45,0.39307,0.0,1.19654
ছোড়,36,34,0.39294,0.0,1.19647
তে,74,153,0.39282,0.0,1.19641
বললো,1421,577,0.41299,0.0101,1.1964
