word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
বাদল,442,105,0.46491,0.0,1.23245
টিয়া,183,128,0.4648,0.0,1.2324
সুমন,582,476,0.46476,0.0,1.23238
দণ্ডিত,145,35,0.4646,0.0,1.2323
বড়ো,3056,755,0.48476,0.0101,1.23228
যুক্তিতর্ক,90,28,0.46455,0.0,1.23227
নিশাত,159,213,0.46413,0.0,1.23206
কুশল,382,58,0.46376,0.0,1.23188
সুলতান,486,226,0.50447,0.02041,1.23183
পোস্ট,268,555,0.50432,0.02041,1.23175
গোলে,67,470,0.46349,0.0,1.23174
চিত্,249,59,0.46342,0.0,1.23171
এলিজাবেথ,51,70,0.46334,0.0,1.23167
জেড,37,42,0.46333,0.0,1.23166
তনু,193,262,0.4832,0.0101,1.2315
রুদ্র,418,68,0.46271,0.0,1.23135
হাইকোর্ট,79,251,0.50324,0.02041,1.23121
জহির,444,210,0.46207,0.0,1.23104
যাত্রীর,147,65,0.46168,0.0,1.23084
কুশ,25,23,0.46159,0.0,1.23079
টিয়,77,50,0.46157,0.0,1.23078
রঘু,272,162,0.46156,0.0,1.23078
লাগি,131,36,0.46157,0.0,1.23078
বেবি,122,106,0.46114,0.0,1.23057
চুক্তির,46,497,0.46109,0.0,1.23054
মাস্ক,69,179,0.46103,0.0,1.23052
ফরহাদ,964,44,0.46082,0.0,1.23041
শাখা,187,444,0.46071,0.0,1.23035
হরিচরণ,227,73,0.46062,0.0,1.23031
বৈদ্য,113,52,0.46048,0.0,1.23024
কোনও,359,126,0.46046,0.0,1.23023
সুশান্ত,169,145,0.46045,0.0,1.23023
মাসুম,107,86,0.46007,0.0,1.23003
যাদুকর,32,41,0.46007,0.0,1.23003
পিয়,73,36,0.45912,0.0,1.22956
ড্যাব,37,21,0.45909,0.0,1.22955
প্রাথমিক,280,879,0.4591,0.0,1.22955
এইব,834,218,0.459,0.0,1.2295
মিনিটে,286,875,0.47882,0.0101,1.22931
এলিনা,181,58,0.45833,0.0,1.22916
সংবাদ,712,1405,0.49892,0.02041,1.22905
নিযুক্ত,196,130,0.45795,0.0,1.22898
রফিক,598,78,0.45791,0.0,1.22896
বকুল,1215,60,0.45785,0.0,1.22892
বালিকা,608,117,0.54116,0.04167,1.22891
কর্তা,459,218,0.45777,0.0,1.22888
আরম্ভ,827,203,0.47787,0.0101,1.22884
রুল,65,103,0.45758,0.0,1.22879
কাসেম,188,148,0.45728,0.0,1.22864
মুকুল,66,36,0.45721,0.0,1.22861
শ্যাম,175,103,0.45718,0.0,1.22859
জিনা,161,51,0.45714,0.0,1.22857
উস,106,69,0.45684,0.0,1.22842
নির,77,30,0.45678,0.0,1.22839
অবিনাশ,128,84,0.45673,0.0,1.22836
তিতির,2551,99,0.45668,0.0,1.22834
খোজা,72,30,0.45647,0.0,1.22824
দুর,399,69,0.45643,0.0,1.22822
চুপি,240,52,0.47657,0.0101,1.22818
কেবল,1440,1974,0.4563,0.0,1.22815
সাংবাদিক,604,1142,0.4764,0.0101,1.2281
বুলি,261,40,0.45527,0.0,1.22764
স্টিফ,60,77,0.45521,0.0,1.22761
বাহা,220,90,0.45518,0.0,1.22759
স্পেনের,29,162,0.45485,0.0,1.22742
পালিত,143,86,0.45476,0.0,1.22738
অমল,1115,709,0.47476,0.0101,1.22728
দবির,141,579,0.45453,0.0,1.22726
রিয়াজ,340,51,0.4545,0.0,1.22725
কেহ,302,20,0.45438,0.0,1.22719
তান্ত্রিক,247,133,0.45436,0.0,1.22718
নিবিড়,266,140,0.45419,0.0,1.22709
আন্তর্জাতিক,176,1297,0.45404,0.0,1.22702
পুনঃ,31,35,0.45402,0.0,1.22701
কল্যাণী,118,129,0.4538,0.0,1.2269
কাকাবাবু,8454,375,0.45359,0.0,1.22679
জাহান,47,150,0.47365,0.0101,1.22672
বিপরী,127,251,0.45321,0.0,1.2266
নিখিল,111,32,0.45309,0.0,1.22654
রহিম,95,165,0.47322,0.0101,1.22651
ফারজানা,26,62,0.45269,0.0,1.22634
গ্রিসে,24,42,0.45245,0.0,1.22622
রামায়ণ,100,56,0.47248,0.0101,1.22614
ইতালিয়ান,40,40,0.45227,0.0,1.22613
রবিন,812,87,0.45207,0.0,1.22603
অবশেষ,476,416,0.45198,0.0,1.22599
কোর,74,104,0.45159,0.0,1.2258
নাড়ি,192,135,0.45122,0.0,1.22561
ভুজঙ্গ,207,252,0.4712,0.0101,1.2255
আমিনুল,59,120,0.45097,0.0,1.22549
আফ্রিকান,72,80,0.45096,0.0,1.22548
রাজ্জাক,126,68,0.47102,0.0101,1.22541
মাজেদা,56,96,0.47073,0.0101,1.22526
আংশিক,77,104,0.45011,0.0,1.22506
হেনা,142,20,0.4498,0.0,1.2249
কবির,696,591,0.44975,0.0,1.22488
খাতুন,96,312,0.49044,0.02041,1.22481
সেল,334,150,0.44961,0.0,1.22481
খানম,118,81,0.44934,0.0,1.22467
সন্দীপ,92,403,0.44925,0.0,1.22463
দীপু,192,33,0.44897,0.0,1.22448
ভালোয়,32,24,0.44884,0.0,1.22442
পীর,339,134,0.46888,0.0101,1.22434
মে,328,1180,0.44869,0.0,1.22434
লালু,297,38,0.44869,0.0,1.22434
নিক,130,214,0.44862,0.0,1.22431
ইউনিয়ন,245,1318,0.46874,0.0101,1.22427
বাল,95,81,0.44845,0.0,1.22422
আলমগীর,22,251,0.44841,0.0,1.2242
ভোট,281,1476,0.55361,0.05263,1.22418
জিরো,193,93,0.46833,0.0101,1.22406
ডালিয়া,35,84,0.44802,0.0,1.22401
তামাক,271,76,0.448,0.0,1.224
হরিহর,91,44,0.44793,0.0,1.22397
আবদুল্লাহ,46,329,0.4478,0.0,1.2239
জিয়া,255,98,0.48861,0.02041,1.2239
অবরুদ্ধ,70,58,0.44774,0.0,1.22387
পাশাপাশি,1087,1859,0.44754,0.0,1.22377
শীল,129,36,0.44721,0.0,1.2236
কান্ত,46,20,0.44709,0.0,1.22355
কূল,42,38,0.44708,0.0,1.22354
পুরাতন,123,62,0.44706,0.0,1.22353
ঘুরি,77,25,0.44668,0.0,1.22334
লিপি,138,94,0.44644,0.0,1.22322
বিকাশ,804,269,0.5082,0.03093,1.22317
স্ট্যান,44,71,0.4462,0.0,1.2231
আশরাফ,98,162,0.44609,0.0,1.22304
গার্মেন্টস,43,34,0.4458,0.0,1.2229
যেই,1092,659,0.4458,0.0,1.2229
সঞ্জীব,35,82,0.44574,0.0,1.22287
নীলাদ্রি,39,87,0.44558,0.0,1.22279
জাতীয়,951,2820,0.46554,0.0101,1.22267
মজনু,58,20,0.44518,0.0,1.22259
বেলজিয়াম,28,100,0.44505,0.0,1.22253
সুধা,525,20,0.44471,0.0,1.22236
অনবরত,277,79,0.44455,0.0,1.22227
অনু,298,1100,0.44438,0.0,1.22219
বান,285,95,0.44428,0.0,1.22214
অম্বিকা,32,27,0.44414,0.0,1.22207
মালেক,156,36,0.44411,0.0,1.22205
দিবাকর,125,72,0.44408,0.0,1.22204
মিত্তির,216,45,0.44407,0.0,1.22204
উভয়,266,380,0.44371,0.0,1.22185
ব্যাং,170,196,0.50518,0.03093,1.22166
মর্জিনা,34,174,0.44332,0.0,1.22166
মীর্জা,25,193,0.44315,0.0,1.22158
অসীম,988,308,0.44294,0.0,1.22147
দীনেশ,29,38,0.44262,0.0,1.22131
বিমল,348,31,0.4628,0.0101,1.2213
টানা,888,638,0.44232,0.0,1.22116
কুসুম,471,118,0.44206,0.0,1.22103
দলে,1192,810,0.44205,0.0,1.22102
তলে,123,88,0.44173,0.0,1.22087
কায়স,52,86,0.44172,0.0,1.22086
সৌজন্য,78,84,0.44173,0.0,1.22086
ওভারে,25,411,0.4824,0.02041,1.22079
গিন্নি,300,20,0.44146,0.0,1.22073
নীলা,330,128,0.44121,0.0,1.2206
আজিজ,284,199,0.46135,0.0101,1.22057
সোম,925,552,0.46132,0.0101,1.22056
অধ্যায়,135,495,0.44109,0.0,1.22055
ভৈরব,21,102,0.44107,0.0,1.22054
আকন্দ,51,23,0.46124,0.0101,1.22052
ইমান,35,57,0.44094,0.0,1.22047
প্রশ্নে,151,318,0.44092,0.0,1.22046
বাচ্চু,134,101,0.44088,0.0,1.22044
আম্ম,178,38,0.44081,0.0,1.2204
চেম্ব,180,142,0.44073,0.0,1.22037
হাজারো,81,142,0.44074,0.0,1.22037
নমুনা,161,149,0.44053,0.0,1.22027
পল্টু,95,163,0.44049,0.0,1.22025
বিপিন,60,26,0.44025,0.0,1.22013
রানি,497,127,0.48097,0.02041,1.22008
দুশমন,43,35,0.43991,0.0,1.21996
চামড়া,686,839,0.46002,0.0101,1.21991
মাহফুজ,213,149,0.43979,0.0,1.2199
দেখলুম,439,47,0.43967,0.0,1.21984
নোটিশ,70,247,0.45985,0.0101,1.21982
খাঁড়া,75,34,0.43924,0.0,1.21962
অর্ক,207,779,0.43921,0.0,1.21961
সাধন,261,399,0.45943,0.0101,1.21961
ডি,1025,328,0.5225,0.04167,1.21958
পরিদর্শন,54,271,0.43915,0.0,1.21958
লাউ,64,84,0.50071,0.03093,1.21942
জায়ে,27,24,0.43876,0.0,1.21938
আম্মা,1013,78,0.45893,0.0101,1.21937
নিবারণ,183,124,0.43873,0.0,1.21936
ডেভিড,156,242,0.43866,0.0,1.21933
ময়দানে,127,114,0.43859,0.0,1.21929
রায়চৌধুরী,507,98,0.43858,0.0,1.21929
মাদক,70,340,0.43835,0.0,1.21918
প্রস্রাব,70,81,0.43815,0.0,1.21907
আলিম,21,25,0.43812,0.0,1.21906
গঠিত,110,269,0.43812,0.0,1.21906
মাজহ,81,75,0.43811,0.0,1.21905
দেশীয়,120,183,0.438,0.0,1.219
সুরেশ,136,352,0.45809,0.0101,1.21894
মর্টিম,41,43,0.45807,0.0101,1.21893
কাদের,364,361,0.43774,0.0,1.21887
অ্যাডাম,26,34,0.43759,0.0,1.2188
কারিগর,109,113,0.43761,0.0,1.2188
বারি,33,42,0.43746,0.0,1.21873
সংসদে,28,492,0.4575,0.0101,1.21865
পার্টনার,165,103,0.43729,0.0,1.21864
স্বাস্থ্য,508,1072,0.43728,0.0,1.21864
গরু,600,755,0.54251,0.05263,1.21862
মাজা,198,127,0.45734,0.0101,1.21857
চুয়ান্ন,20,86,0.43705,0.0,1.21852
বড়মামা,704,33,0.45723,0.0101,1.21851
কুম,442,290,0.45687,0.0101,1.21834
বিলে,289,72,0.43657,0.0,1.21828
প্রথমবার,75,248,0.43641,0.0,1.21821
জোজো,3238,57,0.45661,0.0101,1.2182
বজলু,48,55,0.43639,0.0,1.2182
হুমায়ূন,168,2273,0.47702,0.02041,1.2181
জুটি,32,216,0.43613,0.0,1.21806
পাপুর,26,76,0.43606,0.0,1.21803
বাতিল,419,683,0.47681,0.02041,1.218
অন্ন,904,29,0.45612,0.0101,1.21796
হুদ,25,54,0.43591,0.0,1.21796
বৃন্দাবন,99,35,0.43561,0.0,1.21781
বিন,102,230,0.47614,0.02041,1.21766
ক্যাম্পাসে,23,119,0.43509,0.0,1.21754
মহেন্দ্র,163,141,0.43504,0.0,1.21752
ত্রিস্তান,68,54,0.43498,0.0,1.21749
কায়দায়,242,94,0.43495,0.0,1.21748
সোহেল,30,598,0.43468,0.0,1.21734
পর্তুগিজ,57,65,0.43467,0.0,1.21733
বিধ,224,26,0.43435,0.0,1.21717
যেটি,436,98,0.43417,0.0,1.21708
রুশো,109,34,0.45434,0.0101,1.21707
জামায়া,36,407,0.47493,0.02041,1.21706
ফ্যাসিস্ট,31,66,0.45413,0.0101,1.21697
দুর্ভোগ,34,81,0.43388,0.0,1.21694
সুধাময়,57,35,0.43382,0.0,1.21691
কমরেড,119,25,0.43362,0.0,1.21681
মিকি,20,114,0.4336,0.0,1.2168
দুয়ে,55,43,0.43354,0.0,1.21677
তুর্কি,36,76,0.43346,0.0,1.21673
জগদীশ,432,88,0.45365,0.0101,1.21672
আলি,2771,270,0.49494,0.03093,1.21654
বীর,314,167,0.43309,0.0,1.21654
পেশ,301,307,0.45302,0.0101,1.21641
সিংয়,120,71,0.43281,0.0,1.21641
শ্রেণির,100,271,0.47356,0.02041,1.21637
হিমুর,82,40,0.43275,0.0,1.21637
রৌদ্র,28,38,0.43272,0.0,1.21636
ঋতু,412,104,0.4326,0.0,1.2163
জার্মানির,96,185,0.47334,0.02041,1.21626
অধীন,124,159,0.43237,0.0,1.21619
নাগা,63,39,0.43239,0.0,1.21619
অরুণ,243,298,0.43219,0.0,1.21609
সনাতন,317,255,0.43215,0.0,1.21607
অবনী,867,154,0.43201,0.0,1.216
বাউল,134,1334,0.47278,0.02041,1.21598
লিটল,76,141,0.47259,0.02041,1.21589
শিল্পকলা,86,65,0.45186,0.0101,1.21583
হারাধন,142,93,0.43136,0.0,1.21568
মাইন,156,103,0.43121,0.0,1.2156
শোভনা,72,66,0.43113,0.0,1.21556
কর্মকর্তা,105,2509,0.45121,0.0101,1.2155
নাজমা,112,44,0.43097,0.0,1.21549
গে,508,147,0.45112,0.0101,1.21546
শনাক্ত,74,484,0.43092,0.0,1.21546
ক্রেতা,48,282,0.43084,0.0,1.21542
স্ট্যাচু,41,28,0.43057,0.0,1.21528
পিউ,40,37,0.43052,0.0,1.21526
সীমা,405,350,0.45069,0.0101,1.21525
হারান,77,80,0.4305,0.0,1.21525
নগরে,107,88,0.43042,0.0,1.21521
ওপ,216,181,0.4303,0.0,1.21515
মিলা,50,108,0.43021,0.0,1.2151
সুফি,27,47,0.43002,0.0,1.21501
মহারাজ,2028,379,0.42986,0.0,1.21493
তেমনি,1299,496,0.42945,0.0,1.21473
ফিলিপ,164,58,0.42935,0.0,1.21468
ব্রতীন,55,103,0.42922,0.0,1.21461
গোঁসা,87,79,0.42917,0.0,1.21458
চ্যালেঞ্জ,211,445,0.42905,0.0,1.21453
ঈগল,24,48,0.42896,0.0,1.21448
ডিক,142,23,0.42891,0.0,1.21445
লেব,48,93,0.42831,0.0,1.21416
সন্ডার্স,69,48,0.42826,0.0,1.21413
একখানি,99,21,0.428,0.0,1.214
হয়েছিলো,327,105,0.42792,0.0,1.21396
রাখহরি,26,108,0.42779,0.0,1.21389
চলমান,69,461,0.44797,0.0101,1.21388
আমীর,32,106,0.42768,0.0,1.21384
ভোটা,53,209,0.42768,0.0,1.21384
লতিফা,145,37,0.42761,0.0,1.2138
মিশন,213,215,0.44774,0.0101,1.21377
পরিমল,257,38,0.42727,0.0,1.21364
আলতাফ,306,337,0.42716,0.0,1.21358
ক্রুজ,36,57,0.4271,0.0,1.21355
ইতিমধ্যে,537,638,0.42707,0.0,1.21354
ক্যাটাগরি,83,55,0.42671,0.0,1.21335
কারা,60,102,0.4266,0.0,1.2133
গোর,152,65,0.42648,0.0,1.21324
প্রতিব,205,209,0.42636,0.0,1.21318
ওন,479,532,0.44655,0.0101,1.21317
সাব্বির,75,89,0.42634,0.0,1.21317
জাহিদ,133,202,0.42627,0.0,1.21314
হামিদ,130,94,0.42608,0.0,1.21304
ভ্রূণ,55,67,0.42606,0.0,1.21303
অদিতি,85,181,0.42597,0.0,1.21299
প্রস্থান,92,22,0.42576,0.0,1.21288
বীণা,676,26,0.42573,0.0,1.21286
জমিন,135,94,0.42547,0.0,1.21274
ভিক্ষুক,95,45,0.42538,0.0,1.21269
বাসিন্দা,222,973,0.42507,0.0,1.21253
করিয়েছি,82,39,0.44523,0.0101,1.21251
গামা,51,23,0.42503,0.0,1.21251
নবজাতক,32,184,0.42501,0.0,1.2125
ঝুমুর,43,107,0.42473,0.0,1.21236
পরিবহন,23,361,0.42469,0.0,1.21235
নির্মল,255,96,0.42459,0.0,1.21229
মাহবুব,356,223,0.42453,0.0,1.21227
অপসারণ,30,200,0.42452,0.0,1.21226
স্কোয়াড,73,76,0.44424,0.0101,1.21202
পালোয়ান,155,29,0.42399,0.0,1.212
নদে,24,21,0.42384,0.0,1.21192
অই,160,22,0.44402,0.0101,1.21191
সোমা,450,53,0.46445,0.02041,1.21182
আরব,45,165,0.44382,0.0101,1.21181
ফুটবলে,25,121,0.4236,0.0,1.2118
অতিরিক্ত,385,1114,0.44357,0.0101,1.21168
অস্ট্রেলিয়,42,264,0.42308,0.0,1.21154
মুকুন্দ,242,65,0.42288,0.0,1.21144
অনিমেষ,88,962,0.42264,0.0,1.21132
কলোনি,322,37,0.42264,0.0,1.21132
মাওলা,41,81,0.44271,0.0101,1.21125
সুকান্ত,237,101,0.42231,0.0,1.21115
আগা,46,38,0.42221,0.0,1.2111
রাতারাতি,157,97,0.42218,0.0,1.21109
চেয়ারম্যান,172,990,0.44228,0.0101,1.21104
নামক,580,338,0.42209,0.0,1.21104
বিমান,622,601,0.44226,0.0101,1.21103
রাও,241,31,0.44226,0.0101,1.21103
নিশ্চিত,1487,2754,0.422,0.0,1.211
ফিন,41,32,0.42198,0.0,1.21099
সর্বোচ্চ,112,1037,0.42199,0.0,1.21099
খাস,246,98,0.4418,0.0101,1.2108
পূরবী,20,74,0.42161,0.0,1.2108
মাসুদ,997,653,0.44179,0.0101,1.2108
ওয়াশ,36,23,0.42156,0.0,1.21078
রেকর্ডে,42,54,0.42156,0.0,1.21078
যুক্তরাষ্ট্র,99,2860,0.44154,0.0101,1.21067
মিঞা,255,185,0.44148,0.0101,1.21064
সিজ,47,71,0.42122,0.0,1.21061
নিবিড়ভাবে,23,41,0.42115,0.0,1.21058
হিউম,156,23,0.42094,0.0,1.21047
ঝিলিক,233,429,0.42078,0.0,1.21039
পশুর,242,353,0.48257,0.03093,1.21036
আহমদ,76,540,0.42069,0.0,1.21035
সেবন,45,64,0.42066,0.0,1.21033
অভিজ্ঞ,173,151,0.42065,0.0,1.21032
দেবী,1068,629,0.46136,0.02041,1.21027
ওটি,146,35,0.42039,0.0,1.21019
বার্তা,216,656,0.44059,0.0101,1.21019
শ্রেণী,309,20,0.42032,0.0,1.21016
অরূপ,324,259,0.42023,0.0,1.21012
মেল,353,259,0.42024,0.0,1.21012
নেহরু,33,49,0.46104,0.02041,1.21011
জুড়ি,120,81,0.42006,0.0,1.21003
শফিকুর,42,161,0.42005,0.0,1.21003
জরিপ,91,184,0.41999,0.0,1.21
নৃসিংহ,22,24,0.41998,0.0,1.20999
বরাদ্দ,123,481,0.41997,0.0,1.20998
প্রাইম,75,94,0.44007,0.0101,1.20993
সিজন,56,20,0.41973,0.0,1.20986
এমনকি,906,994,0.41957,0.0,1.20978
তরোয়াল,407,25,0.43975,0.0101,1.20978
স্প্যানিশ,79,134,0.41929,0.0,1.20965
হবো,185,63,0.41925,0.0,1.20963
চন্দ্রনাথ,74,20,0.4192,0.0,1.2096
গোলকিপ,26,117,0.41915,0.0,1.20957
ভিস,39,170,0.41913,0.0,1.20957
পানা,55,20,0.4191,0.0,1.20955
ঠাকুর,1371,413,0.48089,0.03093,1.20952
দশা,292,158,0.419,0.0,1.2095
সিং,1384,373,0.48086,0.03093,1.2095
দেবলীনা,205,28,0.41892,0.0,1.20946
নির্মাণে,185,133,0.43912,0.0101,1.20946
কারাগারে,61,332,0.41887,0.0,1.20943
প্রশান্ত,243,147,0.43884,0.0101,1.20932
অনির্বাণ,167,39,0.41862,0.0,1.20931
মিশু,83,131,0.41859,0.0,1.20929
লাখো,35,56,0.41856,0.0,1.20928
রিক,38,646,0.43857,0.0101,1.20918
রিঅ্যাকশন,49,37,0.41831,0.0,1.20915
সৌরভ,63,57,0.41826,0.0,1.20913
নুরুল,91,166,0.41823,0.0,1.20911
সংরক্ষিত,72,173,0.41822,0.0,1.20911
কাশীনাথ,79,32,0.41814,0.0,1.20907
ঝর্ণা,278,50,0.43834,0.0101,1.20907
কুলু,20,66,0.41807,0.0,1.20904
গড়ায়,52,28,0.41796,0.0,1.20898
জিয়,81,59,0.41793,0.0,1.20897
রাণী,169,162,0.41773,0.0,1.20887
বর্তমানে,243,1112,0.43792,0.0101,1.20886
দীপ্তি,145,45,0.41746,0.0,1.20873
বারী,55,57,0.41733,0.0,1.20866
ভেঙ্কট,215,42,0.43747,0.0101,1.20864
আপ,1015,322,0.50056,0.04167,1.20861
সন্ধি,37,46,0.41719,0.0,1.2086
অভিযানে,178,321,0.43721,0.0101,1.2085
সুমি,426,33,0.417,0.0,1.2085
মারধর,172,303,0.43717,0.0101,1.20849
আহ্বান,166,758,0.41697,0.0,1.20848
হোম,285,203,0.47867,0.03093,1.20841
সর্বশেষ,79,427,0.41677,0.0,1.20839
তালি,82,82,0.41671,0.0,1.20836
ভিকটিম,22,56,0.4165,0.0,1.20825
বাবুল,37,47,0.4164,0.0,1.2082
আল,748,1021,0.43636,0.0101,1.20808
মলে,49,31,0.41604,0.0,1.20802
শীলা,350,54,0.41586,0.0,1.20793
থিয়ে,502,74,0.47757,0.03093,1.20786
মধুসূদন,186,67,0.43584,0.0101,1.20782
নাজমুল,59,408,0.4155,0.0,1.20775
ধূমপান,76,68,0.41544,0.0,1.20772
আলির,435,56,0.43553,0.0101,1.20766
দেখবো,107,26,0.41531,0.0,1.20766
আসগর,91,83,0.41527,0.0,1.20764
হারিয়েছিল,23,33,0.41524,0.0,1.20762
তন্বী,32,39,0.41505,0.0,1.20753
বাবু,1944,793,0.4352,0.0101,1.2075
কাউন্ট,201,30,0.41498,0.0,1.20749
রাজু,686,638,0.41494,0.0,1.20747
হোয়াইট,112,190,0.41491,0.0,1.20746
ডোব,143,49,0.41488,0.0,1.20744
